instruction_id,instruction_number,rq_year,rq_semester,dept,area,year,subject,professor,url,credit,time,class_time,required,number_of_people,note,foreigner,mooc,team_teaching,online
5264,B01490101,19,2,중국외교통상전공,전공,3.0,중국의엘리트와사회변동,정보은,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B01490101,2,2,수 9 10,0,66,,0,0,0,0
5265,B01454101,14,2,중국지역학전공,전공,3.0,중국의외교정책,양갑용,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=B01454101,2,2,목 3 4,0,66,,0,0,0,0
5266,B01370101,19,2,중국외교통상전공,전공,3.0,중국의정치문화,강준영,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B01370101,2,2,화 5 6,0,66,,0,0,0,0
5267,B01274101,19,2,중국외교통상전공,전공,3.0,중국정치사상사,강진석,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B01274101,2,2,수 3 4,0,66,,0,0,0,0
5268,B01460101,14,2,중국지역학전공,전공,3.0,중국통상법규,황경진,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=B01460101,2,2,화 7 8,0,66,,0,0,0,0
5269,B01469101,19,2,중국외교통상전공,전공,3.0,현대중국정치의이해,Anders Mattias Burell,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B01469101,2,2,목 3 4,0,60,,1,0,0,0
5270,B01466101,16,2,중국지역학전공,전공,4.0,중국대중매체연구,강진석,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=B01466101,2,2,화 3 4,0,50,,0,0,0,0
5271,B01463101,16,2,중국지역학전공,전공,4.0,중국시사문제토론,석동연,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=B01463101,2,2,화 5 6,0,33,,0,0,0,0
5272,B01462101,16,2,중국지역학전공,전공,4.0,중국어프리젠테이션기법,Jiang Zhuhua,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=B01462101,2,2,월 7 8,0,44,,1,0,0,0
5273,B01465101,16,2,중국지역학전공,전공,4.0,중국통상협상사례연구,오승렬,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=B01465101,2,2,수 7 8,0,60,,0,0,0,0
5274,B01467101,16,2,중국지역학전공,전공,4.0,중화경제권연구,김인,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=B01467101,2,2,화 1 2,0,62,,0,0,0,0
5275,B01370102,14,2,중국지역학전공,이중(부)전공,3.0,중국의정치문화,공유식,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=B01370102,2,2,수 1 2,0,60,,0,0,0,0
5276,B01368101,14,2,중국지역학전공,이중(부)전공,4.0,중국의산업지리와경제문화,이기영,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=B01368101,2,2,목 5 6,0,60,,0,0,0,0
5277,R04204101,16,2,철학과,부전공,2.0,논술평가및첨삭지도,홍성민,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=R04204101,3,3,금 1 2 3,0,50,논술인증,0,0,0,0
5278,R04202101,19,2,철학과,부전공,2.0,서양근.현대철학사,박치완,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=R04202101,3,3,월 4 5 6,0,20,,0,0,0,0
5279,R01204101,18,1,철학과,부전공,4.0,형이상학,권영우,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=1&org_sect=A&lssn_cd=R01204101,3,3,수 7 8 9,0,40,,0,0,0,0
5280,R04392101,14,2,철학과,부전공,3.0,논술의이론과실제,홍성민,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=R04392101,3,3,목 1 2 3,0,19,논술교육인증,0,0,0,0
5281,R01326101,17,2,철학과,부전공,3.0,이미지와철학,김성수,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=3&org_sect=A&lssn_cd=R01326101,3,3,화 4 5 6,0,50,,0,0,0,0
5282,R01209101,16,2,철학과,부전공,4.0,동양인성론,김광수,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=R01209101,3,3,수 4 5 6,0,50,논술인증,0,0,0,0
5283,R04462101,14,2,철학과,부전공,4.0,불교철학,김원명,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=R04462101,3,3,월 4 5 6,0,60,,1,0,0,0
5284,R01459101,18,1,철학과,부전공,4.0,정치철학,이준,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=1&org_sect=A&lssn_cd=R01459101,3,3,월 4 5 6,0,40,논술교육인증,0,0,0,0
5285,R01423101,17,1,철학과,부전공,4.0,현대미학,이종희,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=1&org_sect=A&lssn_cd=R01423101,3,3,금 4 5 6,0,60,,0,0,0,0
5286,B05128101,19,2,태국어과,전공,1.0,초급멀티미디어태국어(2),Simuang Kewalin,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05128101,2,2,금 1 2,0,20,,1,0,0,0
5287,B05128102,19,2,태국어과,전공,1.0,초급멀티미디어태국어(2),Simuang Kewalin,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05128102,2,2,금 3 4,0,25,,1,0,0,0
5288,B05105101,19,2,태국어과,전공,1.0,초급태국어문법(2),윤경원,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05105101,2,2,수 3 4,0,23,,0,0,0,0
5289,B05105102,19,2,태국어과,전공,1.0,초급태국어문법(2),윤경원,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05105102,2,2,수 5 6,0,20,,0,0,0,0
5290,B05320101,19,2,태국어과,전공,1.0,초급태국어읽기연습(2),신근혜,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05320101,2,2,월 7 8,0,40,,0,0,0,0
5291,B05320102,18,2,태국어과,전공,1.0,초급태국어읽기연습(2),박경은,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=B05320102,2,2,수 7 8,0,38,,0,0,0,0
5292,B05321401,19,2,태국어과,전공,1.0,초급태국어회화(2),Yingyot Kanchina,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05321401,2,2,수 5 6,0,27,,1,0,0,0
5293,B05321402,19,2,태국어과,전공,1.0,초급태국어회화(2),Yingyot Kanchina,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05321402,2,2,수 7 8,0,20,,1,0,0,0
5294,B05394101,19,2,태국어과,전공,1.0,태국사회문화탐방(2),정환승,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05394101,2,2,월 5 6,0,46,,0,0,0,0
5295,B05132101,19,2,태국어과,전공,2.0,중급멀티미디어태국어(2),Simuang Kewalin,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05132101,2,2,화 3 4,0,30,,1,0,0,0
5296,B05132102,14,2,태국어과,전공,2.0,중급멀티미디어태국어(2),Simuang Kewalin,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=B05132102,2,2,화 3 4,0,20,,1,0,0,0
5297,O05202201,19,2,태국어과,전공,2.0,중급태국어강독(2),이병도,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=O05202201,2,2,화 5 6,0,30,,0,0,0,0
5298,B05107201,19,2,태국어과,전공,2.0,중급태국어문법(2),정환승,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05107201,2,2,월 7 8,0,30,,0,0,0,0
5299,B05209101,19,2,태국어과,전공,2.0,중급태국어작문(2),Simuang Kewalin,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05209101,2,2,목 7 8,0,30,,1,0,0,0
5300,B05322301,19,2,태국어과,전공,2.0,중급태국어회화(2),Yingyot Kanchina,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05322301,2,2,목 3 4,0,30,,1,0,0,0
5301,B05322302,17,2,태국어과,전공,2.0,중급태국어회화(2),Runchanee Srisaman,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=3&org_sect=A&lssn_cd=B05322302,2,2,화 5 6,0,22,,1,0,0,0
5302,B05134101,19,2,태국어과,전공,2.0,태국사회.문화콘텐츠(2),최난옥,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05134101,2,2,목 5 6,0,30,,0,0,0,0
5303,B05386101,19,2,태국어과,전공,3.0,FLEX태국어(2),Simuang Kewalin,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05386101,2,2,수 3 4,0,30,,1,0,0,0
5304,B05204101,15,2,태국어과,전공,3.0,고급태국어작문(2),Simuang Kewalin,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=B05204101,2,2,수 7 8,0,30,,1,0,0,0
5305,B05304101,19,2,태국어과,전공,3.0,고급태국어회화(2),Yingyot Kanchina,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05304101,2,2,금 3 4,0,20,,1,0,0,0
5306,B05136101,15,2,태국어과,전공,3.0,비즈니스태국어(2),이재호,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=B05136101,2,2,금 7 8,0,30,,0,0,0,0
5307,B05457101,15,2,태국어과,전공,3.0,시사정보태국어(2),최난옥,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=B05457101,2,2,수 1 2,0,30,,1,0,0,0
5308,B05122101,19,2,태국어과,전공,3.0,태국사회.문화원강(2),신근혜,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05122101,2,2,수 7 8,0,30,,1,0,0,0
5309,B05384101,18,2,태국어과,전공,3.0,태국의서사문학,신근혜,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=B05384101,2,2,수 7 8,0,50,,0,0,0,0
5310,B05463101,19,2,태국어과,전공,4.0,시추에이션태국어,Simuang Kewalin,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05463101,2,2,목 5 6,0,30,,1,0,0,0
5311,B05464101,18,2,태국어과,전공,4.0,태국학특강,Somchai Sumniengngam,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=B05464101,2,2,화 7 8,0,50,,1,0,0,0
5312,B05474101,18,2,태국어과,전공,4.0,태국현대문학,최난옥,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=B05474101,2,2,목 3 4,0,50,,0,0,0,0
5313,B05466101,19,2,태국어과,전공,4.0,현대태국정치의이해,이병도,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B05466101,2,2,화 7 8,0,30,,0,0,0,0
5314,B08103101,19,2,터키.아제르바이잔어과,전공,1.0,초급터어키어강독(2),오종진,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B08103101,2,2,수 7 8,0,44,,0,0,0,0
5315,B08113101,19,2,터키.아제르바이잔어과,전공,1.0,초급터어키어문법(2),연규석,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B08113101,2,2,수 5 6,1,55,,0,0,0,0
5316,B08202101,17,2,터키.아제르바이잔어과,전공,1.0,초급터어키어언어실습(2),양민지,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=3&org_sect=A&lssn_cd=B08202101,1,2,금 1 2,0,30,,0,0,0,0
5317,B08132101,19,2,터키.아제르바이잔어과,전공,1.0,초급터어키어회화(2),Gokce Misirli,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B08132101,2,2,화 5 6,0,30,,1,0,0,0
5318,B08132102,19,2,터키.아제르바이잔어과,전공,1.0,초급터어키어회화(2),Gokce Misirli,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B08132102,2,2,목 1 2,0,20,,1,0,0,0
5319,B08110101,19,2,터키.아제르바이잔어과,전공,1.0,터어키문화사개론,양민지,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B08110101,2,2,수 1 2,0,40,,0,0,0,0
5320,B08106101,19,2,터키.아제르바이잔어과,전공,2.0,중급터어키어강독(2),김대성,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B08106101,2,2,수 3 4,0,30,,0,0,0,0
5321,B08116101,19,2,터키.아제르바이잔어과,전공,2.0,중급터어키어문법(2),연규석,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B08116101,2,2,목 1 2,0,30,,0,0,0,0
5322,B08236101,19,2,터키.아제르바이잔어과,전공,2.0,중급터어키어언어실습(2),Gokce Misirli,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B08236101,2,2,월 5 6,0,30,,1,0,0,0
5323,B08135101,17,2,터키.아제르바이잔어과,전공,2.0,중급터어키어회화(2),Yetkin Cinar,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=3&org_sect=A&lssn_cd=B08135101,1,2,목 3 4,0,20,,0,0,0,0
5324,B08238101,19,2,터키.아제르바이잔어과,전공,2.0,초급아제르바이잔어강독(2),연규석,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B08238101,2,2,수 1 2,0,30,,0,0,0,0
5325,B08206101,19,2,터키.아제르바이잔어과,전공,2.0,초급터어키어작문(2),연규석,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B08206101,2,2,목 5 6,0,34,,0,0,0,0
5326,B08370101,18,2,터키.아제르바이잔어과,전공,3.0,FLEX터어키어(2),Bekir Tumen Somuncuoglu,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=B08370101,2,3,금 4 5 6,0,30,,1,0,0,0
5327,B08310101,19,2,터키.아제르바이잔어과,전공,3.0,아제르바이잔과중앙아시아연구,Rovshan Ibrahimov,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B08310101,3,3,금 1 2 3,0,30,,1,0,0,0
5328,B08304101,18,2,터키.아제르바이잔어과,전공,3.0,중급터어키어작문(2),김종일,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=B08304101,2,2,화 5 6,0,30,,0,0,0,0
5329,B08373101,19,2,터키.아제르바이잔어과,전공,3.0,초급아제르바이잔어텍스트읽기,Rovshan Ibrahimov,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B08373101,2,2,화 3 4,0,30,,1,0,0,0
5330,B08302101,18,2,터키.아제르바이잔어과,전공,3.0,터어키어문체론(2),이난아,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=B08302101,2,2,금 7 8,0,50,,0,0,0,0
5331,B08356101,19,2,터키.아제르바이잔어과,전공,3.0,터어키역사,김종일,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B08356101,3,3,월 7 8 9,0,32,,0,0,0,0
5332,B08406101,18,2,터키.아제르바이잔어과,전공,3.0,터어키와유럽경제,Rovshan Ibrahimov,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=B08406101,2,2,목 5 6,0,50,,1,0,0,0
5333,B09466201,19,2,터키.아제르바이잔어과,전공,4.0,중동지역연구세미나,Rovshan Ibrahimov,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B09466201,3,3,월 1 2 3,0,30,,1,0,0,0
5334,B08240101,15,2,터키.아제르바이잔어과,전공,4.0,터어키언어학,Nadir Engin Uzun,None,2,2,화 1 2,0,40,,1,0,0,0
5335,A07108101,14,2,포르투갈어과,전공,1.0,초급시청각포르투갈어(2),김한철,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=A07108101,1,2,금 7 8,0,40,재수강&교포,0,0,0,0
5336,A07102201,19,2,포르투갈어과,전공,1.0,초급포르투갈어강독(2),임소라,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=A07102201,2,2,월 1 2,1,65,,0,0,0,0
5337,A07134101,14,2,포르투갈어과,전공,1.0,초급포르투갈어문법(1),이승용,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=A07134101,2,2,수 5 6,1,30,2014학년도 신입생,0,0,0,0
5338,A07114101,15,2,포르투갈어과,전공,1.0,초급포르투갈어문법작문(2),이승용,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=A07114101,2,2,수 7 8,1,30,,0,0,0,0
5339,A07135101,14,2,포르투갈어과,전공,1.0,초급포르투갈어작문(1),임소라,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=A07135101,2,2,월 5 6,1,30,2014학년도 신입생,0,0,0,0
5340,A07115601,19,1,포르투갈어과,전공,1.0,초급포르투갈어회화(1),Maria Joao Amaral,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=1&org_sect=A&lssn_cd=A07115601,2,4,월 1 2 수 5 6,1,25,"19학번 및 이중전공 초수강생, 재수강생 (25명)",1,0,0,0
5341,A07115602,19,1,포르투갈어과,전공,1.0,초급포르투갈어회화(1),Maria Joao Amaral,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=1&org_sect=A&lssn_cd=A07115602,2,4,월 3 4,1,25,"19학번 및 이중전공 초수강생, 재수강생 (25명)",1,0,0,0
5342,A07115603,18,1,포르투갈어과,전공,1.0,초급포르투갈어회화(1),Victor Perez,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=1&org_sect=A&lssn_cd=A07115603,2,4,월 1 2,1,20,"재수강생, 스페인어 전공생, 포어권 및 스페인어권 해외체류경험자",1,0,0,0
5343,A07116601,18,2,포르투갈어과,전공,1.0,초급포르투갈어회화(2),Maria Joao Amaral,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=A07116601,2,4,월 1 2,1,20,"18학번 및 14,15,16,17학번 2학기 복학& 이중전공 초수강생",0,0,0,0
5344,N07110201,14,2,포르투갈어과,전공,1.0,포.브라질문화사(2),정재민,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=N07110201,2,2,수 5 6,0,60,재수강&교포,0,0,0,0
5345,A07416101,16,2,포르투갈어과,전공,2.0,기초포르투갈어통역연습II,성효정,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=A07416101,2,4,목 1 2 금 3 4,0,20,,1,0,0,0
5346,A07202101,19,2,포르투갈어과,전공,2.0,중급포르투갈어강독(2),이승용,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=A07202101,2,2,목 3 4,0,40,,1,0,0,0
5347,A07208401,14,2,포르투갈어과,전공,2.0,중급포르투갈어회화(2),Daniela Doneda Mittelstadt,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=A07208401,2,4,화 7 8 목 5 6,0,20,,1,0,0,0
5348,A07208402,14,2,포르투갈어과,전공,2.0,중급포르투갈어회화(2),Daniela Doneda Mittelstadt,None,2,4,화 1 2,0,20,,1,0,0,0
5349,A07208403,14,2,포르투갈어과,전공,2.0,중급포르투갈어회화(2),Victor Perez,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=A07208403,2,4,월 7 8,0,20,,1,0,0,0
5350,A07122101,14,2,포르투갈어과,전공,2.0,포어권지역연구II,이미정,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=A07122101,2,2,화 9 10,0,60,,0,0,0,0
5351,A07219101,18,2,포르투갈어과,전공,2.0,한.포번역연습(2),김한철,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=A07219101,2,2,화 1 2,0,30,,0,0,0,0
5352,A07376101,19,2,포르투갈어과,전공,3.0,FLEX포르투갈어(2),정재민,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=A07376101,2,2,목 7 8,0,30,,1,0,0,0
5353,N07327301,18,2,포르투갈어과,전공,3.0,고급포르투갈어회화작문(2),Maria Luiza Goncalves Aragao da Cunha Lima,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=N07327301,2,4,월 1 2 수 5 6,1,25,15학번부터 전필,1,0,0,0
5354,A07410101,14,2,포르투갈어과,전공,3.0,브라질경제사(2),이미정,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=A07410101,2,2,월 3 4,0,60,,1,0,0,0
5355,A07124101,14,2,포르투갈어과,전공,3.0,브라질외교통상II,Carlos A. C. Gorito,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2014&ledg_sessn=3&org_sect=A&lssn_cd=A07124101,2,2,수 9 10,0,60,,1,0,0,0
5356,A07417101,16,2,포르투갈어과,전공,3.0,중급포르투갈어통역연습II,성효정,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=A07417101,2,4,목 3 4 금 1 2,0,20,,1,0,0,0
5357,N07352201,16,2,포르투갈어과,전공,3.0,포.브라질문학사(2),임소라,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=N07352201,2,2,수 3 4,0,50,,0,0,0,0
